phase,domain,source_id,model,chars,sha256
discovery,abstracts,fe96becb-05e7-47fa-bf1f-41acbedb8636,human,1336,73b5cefb8ccb2a4b3815f7bd7e479ddfb483486cb8878f2c8b8c6e6139e53c88
discovery,abstracts,fe96becb-05e7-47fa-bf1f-41acbedb8636,chatgpt,799,443ad1ba244b1d8f4a6b600150791da9adf44180ec8cdce077ee7941d705b1b9
discovery,abstracts,fe96becb-05e7-47fa-bf1f-41acbedb8636,mistral-chat,878,3fe884cb03ca1b3c848e32f574d7e9d6f1fa2768580dc06d4e7f1627f6723717
discovery,abstracts,fe96becb-05e7-47fa-bf1f-41acbedb8636,mpt-chat,539,8be997d640bbd601bd9e14647c2d4e756d11ec7f43e45fc32250120baf0c6bfd
discovery,abstracts,74bd396a-1eb5-498e-953e-f21144f55192,human,1193,8bd8ed77fd0e83e272fd264f7fc0a6ad0cfecabe496961c6263b523af220cecc
discovery,abstracts,74bd396a-1eb5-498e-953e-f21144f55192,chatgpt,987,5a7f6276735957040104fbbd01ac32ac6aff40c51ee272f6a911d920d10c6e68
discovery,abstracts,74bd396a-1eb5-498e-953e-f21144f55192,mistral-chat,987,2ba1c0b41eb31e7feed961ee392b092ba2c9d3a8ce1a05592d532c21472f290c
discovery,abstracts,74bd396a-1eb5-498e-953e-f21144f55192,mpt-chat,796,7e8f3d3b9e338c0a6453e89c12a0e394c62b13fda892bcbe503e229b23c8b00b
discovery,abstracts,3e96bc19-16c2-4629-991c-6507b7f9188b,human,1504,0d07c68ec62c84c10a339e0e483c553f70b975fd32a926c421cd28eff8220618
discovery,abstracts,3e96bc19-16c2-4629-991c-6507b7f9188b,chatgpt,1080,dad854861ed48f0aab25abd46401dbaac1a8a285fb4362cbdef642dcbdc031d5
discovery,abstracts,3e96bc19-16c2-4629-991c-6507b7f9188b,mistral-chat,820,afd475f422486da40f8c285656fd2881c721daf3d9f9a30aef773859dadd7d6e
discovery,abstracts,3e96bc19-16c2-4629-991c-6507b7f9188b,mpt-chat,776,87ece3d9746d0ab06a118403deb5fb23e44bd88e58913c3b66014b65e3e97845
discovery,abstracts,f7ff6055-1653-4b0b-8fd2-dc8f9e066f6c,human,1060,382a0fd19df672ac5f30cd6e2c890a691fd1e3ed8110fcb20c2a597c80afb169
discovery,abstracts,f7ff6055-1653-4b0b-8fd2-dc8f9e066f6c,chatgpt,935,89288cd6e0f8fe78db26c05fbe0a2f7c6113ee9f296451e227df01225fb1b784
discovery,abstracts,f7ff6055-1653-4b0b-8fd2-dc8f9e066f6c,mistral-chat,963,3e210621de145fdf413cc7ed64b69b311c8184c44081067e1cf2b731acb50a84
discovery,abstracts,f7ff6055-1653-4b0b-8fd2-dc8f9e066f6c,mpt-chat,980,bc55b78b092266b30c0a24b338ed1130c181bfba168ba2e82d27c27ccb7fb50a
discovery,abstracts,c02ba77d-7165-4d97-bcae-d8de033a35bf,human,1138,5701e7de272c4b3838920c5201b1f6315bf51ae1dd7b1d771e21c11d4da8dbdb
discovery,abstracts,c02ba77d-7165-4d97-bcae-d8de033a35bf,chatgpt,1088,32881d917448a34cce728af36f68010035c1f1747db08deb594d21d074398298
discovery,abstracts,c02ba77d-7165-4d97-bcae-d8de033a35bf,mistral-chat,703,958b226716cab3cbb8dc99903f3cccf55a755e11fc09251a0e9f19b9cb619223
discovery,abstracts,c02ba77d-7165-4d97-bcae-d8de033a35bf,mpt-chat,727,df1dc0f806b39b5ba188a7f3a605aacfa650bcfb197b6bfb5166cd4beab28a06
discovery,abstracts,820c9ccc-5220-4534-96d4-299374160370,human,1586,82fa3a12591e17cc2e5a4f2b75ad321469662ddb75788cac5f78972e5513e901
discovery,abstracts,820c9ccc-5220-4534-96d4-299374160370,chatgpt,914,865c9ad3045c455ca76faad076edb71a039e0b5b36e4bc7599a233f42c0a3d30
discovery,abstracts,820c9ccc-5220-4534-96d4-299374160370,mistral-chat,1095,96d032d8c3b2bf310702da379b88193cc8fa53977b98dcaba760a44bbcadea25
discovery,abstracts,820c9ccc-5220-4534-96d4-299374160370,mpt-chat,489,756eace475d854acc3b2063c2fcaeab090fe976527ee77642a6dbc5770c7f1ef
discovery,abstracts,3b79f926-e2f8-4f0c-a065-655154f47c33,human,1073,118ff85c7a65be50f68e498a9673d70e2f04980e2d3e5d265d0353a284861c00
discovery,abstracts,3b79f926-e2f8-4f0c-a065-655154f47c33,chatgpt,719,f6c1e1dc00222febaa1401a7cc2822fe6516802076a24feeb59f879d422b3eca
discovery,abstracts,3b79f926-e2f8-4f0c-a065-655154f47c33,mistral-chat,800,cc7e1d154a0509743583343960f95aee2619a6667d881301465987557bb62c18
discovery,abstracts,3b79f926-e2f8-4f0c-a065-655154f47c33,mpt-chat,622,d653a425888e1df34645b31d623a8252bb2f227c3399e1485cf9c902d480526e
discovery,abstracts,9a3c0c36-1bd4-44ec-8ecc-42b687a855f0,human,1404,51ef84019406cd6dad39f51e9900cdb0d45b67e1686c1067743fedf6f4e7793e
discovery,abstracts,9a3c0c36-1bd4-44ec-8ecc-42b687a855f0,chatgpt,579,79310d4d50e85dd16b1e963730c2bb13a0f3267313cddd56b30d003407a014b0
discovery,abstracts,9a3c0c36-1bd4-44ec-8ecc-42b687a855f0,mistral-chat,652,a1c8d6b0bf19611e943fd2d560537962a5b14088ac6453e78dcc501f04fca8f0
discovery,abstracts,9a3c0c36-1bd4-44ec-8ecc-42b687a855f0,mpt-chat,671,c244482d996b97c79aa0b5777c3dad3007db9b954b8c10c91aebc418861fe09c
discovery,abstracts,6a1106cc-36cd-40ca-a965-23ecbc8d9ac8,human,1234,8b9fa459db5b3502158a223cd25134fe55f16faa7f6065725169b2c7009d1ae8
discovery,abstracts,6a1106cc-36cd-40ca-a965-23ecbc8d9ac8,chatgpt,1099,f83eebcd803dcb3f274d6734dc2a5c027df5560bae2508a593246ea1a2782b0a
discovery,abstracts,6a1106cc-36cd-40ca-a965-23ecbc8d9ac8,mistral-chat,905,703796d73289e58065cac163896d7a70fb49810eb334b10c4c76a1c906b3c69d
discovery,abstracts,6a1106cc-36cd-40ca-a965-23ecbc8d9ac8,mpt-chat,687,ad41024788c76b98f288ccbb3f91490d6bcfc115b965c12e9b584134b4ba5a7e
discovery,abstracts,0d2f109c-98d7-4d8b-a756-eec12da2958c,human,1128,fcb821d834809f60fedc62923f33d413fec3dc442b83809f727ca50fa6323cdb
discovery,abstracts,0d2f109c-98d7-4d8b-a756-eec12da2958c,chatgpt,845,22238878431bb8954bf63a3790abc701b26f0b7579ada7641669d8ef18b68a8f
discovery,abstracts,0d2f109c-98d7-4d8b-a756-eec12da2958c,mistral-chat,938,4a1f3de724dc031da53840d7f37fb7e00e07da201151969485466d7250e1b26e
discovery,abstracts,0d2f109c-98d7-4d8b-a756-eec12da2958c,mpt-chat,607,0013e886868cbaf64217142781ec89de6854a449e1ba87cbac2062b020deadcd
discovery,abstracts,d9e15ea1-7544-4aee-bf98-cfdae94eacdc,human,1286,4cff5801ced718f5988ff6f234ce2314a216d8bd2318ccd5c46cdd8705e1a462
discovery,abstracts,d9e15ea1-7544-4aee-bf98-cfdae94eacdc,chatgpt,673,307555ad8adc4acabb6d41880162793032efe7d3724e8507ecf2b6ea82dae3c5
discovery,abstracts,d9e15ea1-7544-4aee-bf98-cfdae94eacdc,mistral-chat,993,fd7c2c99b6babdeab197979023ec3fe89e038375e3b9fc9db468fbecab1102af
discovery,abstracts,d9e15ea1-7544-4aee-bf98-cfdae94eacdc,mpt-chat,1016,120191e0351dfa398d0d91bde8ff2df86c0ad529cfb0371d9ea243d572fc112b
discovery,abstracts,12827d89-a01a-4323-ae5e-d47794c212a4,human,1002,ddfdb63ef1a0605d6cb7dbec2a2f17688b359312cbe436833312e580b0f65303
discovery,abstracts,12827d89-a01a-4323-ae5e-d47794c212a4,chatgpt,1244,4e395aaf0b5823ae76d0d392a7f84a6d7030e54132d5b11790270b8342b25170
discovery,abstracts,12827d89-a01a-4323-ae5e-d47794c212a4,mistral-chat,998,7bef841e2e00f763b7c0cee521c36d23348e751df2b697f1a9c94960f7dfb9a0
discovery,abstracts,12827d89-a01a-4323-ae5e-d47794c212a4,mpt-chat,803,4f7f260c4ca5e7aa7b79ba72d0e9e2da6406a20ec6d95a8fb99c0b319c7bdd7e
discovery,abstracts,b201150f-f2d2-4562-a3fe-6f2dcc8c0dc1,human,1541,4e43686132de0c4d823a75b63f891eaaf7a9a21822acad8495f04b7cb271cb95
discovery,abstracts,b201150f-f2d2-4562-a3fe-6f2dcc8c0dc1,chatgpt,779,e8b02d249dbb94a0c6a22b8be71359655b08224600ac492c34bd9fd675d4c425
discovery,abstracts,b201150f-f2d2-4562-a3fe-6f2dcc8c0dc1,mistral-chat,735,c1fee5a717d137509a7a0c9c028f55794d56e1fc4d24c31698f29fea6daf0986
discovery,abstracts,b201150f-f2d2-4562-a3fe-6f2dcc8c0dc1,mpt-chat,702,27f0dfc1448c1c58c4b4bcbf500bd9f3356bbcbe4ada5457d2078fabd345d807
discovery,abstracts,8abdf9fe-c2e7-48ce-8d0c-04110fb86f1d,human,1429,f5697ac7f3d5c1bd4a9bba7d47752dbfb88cceae8ad7dbafc603e9aead4d0fab
discovery,abstracts,8abdf9fe-c2e7-48ce-8d0c-04110fb86f1d,chatgpt,815,a3061c981325f04d18963af478fffbac6b0b08f1c1856746b13a5bc9c444643a
discovery,abstracts,8abdf9fe-c2e7-48ce-8d0c-04110fb86f1d,mistral-chat,785,e31456b0109dc67398a966f53dec37d412a7ddaace40e5adc6a97299812baa17
discovery,abstracts,8abdf9fe-c2e7-48ce-8d0c-04110fb86f1d,mpt-chat,603,c7cb4090a7ad6be91ac09f9435a3d9c4872e1d9c401133cb909bc53daeecc93c
discovery,abstracts,925829a1-6cba-4d4c-8517-3860983644ea,human,1138,f25b09e86ae718ac15cb916522055e0de72c241db557dfeaa8810d5c4515dc1f
discovery,abstracts,925829a1-6cba-4d4c-8517-3860983644ea,chatgpt,647,218c2811a744180368f5f9144bb68ea969234a406c721d369b68d6acb201523d
discovery,abstracts,925829a1-6cba-4d4c-8517-3860983644ea,mistral-chat,976,3ba907c8c4541013a9c8573e4f4c6676dd076852521689a63750ed81d7d8f4ce
discovery,abstracts,925829a1-6cba-4d4c-8517-3860983644ea,mpt-chat,544,11384e4d46cc29af0214ea8abd0f66bb182fffbf758bfcfad6fa5d6ae7091e6b
discovery,abstracts,e59c60e4-14b3-46c1-bff8-8b1baa930bd9,human,1592,015128ef6472ae4702203c001fd00429740350e9e40094fd7d38e970dcafaa47
discovery,abstracts,e59c60e4-14b3-46c1-bff8-8b1baa930bd9,chatgpt,957,1ae3969603db6cc09daf4e6d4ef1c759424271617c35d5e95ae5ef9f89881aea
discovery,abstracts,e59c60e4-14b3-46c1-bff8-8b1baa930bd9,mistral-chat,456,608d98d96f64a82638884c614cfcd1e52f62b15f542a71a3dc9c573337573d9e
discovery,abstracts,e59c60e4-14b3-46c1-bff8-8b1baa930bd9,mpt-chat,680,1174d9a43725f729f527cb0a3b3327790ba208805ba70e874f8e382260a7f212
discovery,abstracts,b17193af-00a6-453e-b6e6-7040e9e83562,human,1262,7509f7ff2cfa319048eb5cc183e7d26714eb0d2dc65d28687f358cadecf91077
discovery,abstracts,b17193af-00a6-453e-b6e6-7040e9e83562,chatgpt,1048,f814f3dc7216894f99d165ce27d1d2763558879b896e7dbbdf4b8ffd1adf2da9
discovery,abstracts,b17193af-00a6-453e-b6e6-7040e9e83562,mistral-chat,791,9a58b3fea762711ebbaab5d516444c3f75c54201dbabeb74a73a3a3557ef71e6
discovery,abstracts,b17193af-00a6-453e-b6e6-7040e9e83562,mpt-chat,741,cbc4fec644b1ff394577c11ffc8934961a51cb8de038fc2da49555fda1048398
discovery,abstracts,070db71f-3f44-4ebf-b9dc-cf780644667c,human,1611,d34bc79318e69de4a1b9b198d51213eaa7bd2ad1f5a823a5f8876cc4e7fabd66
discovery,abstracts,070db71f-3f44-4ebf-b9dc-cf780644667c,chatgpt,815,9664f19c7f6ace1b1e16d4c76a55b3adda338544ba82aba29588ea27b08dedd0
discovery,abstracts,070db71f-3f44-4ebf-b9dc-cf780644667c,mistral-chat,956,b082f8c65702e25529b54194d5cfe25c9f9480ec064b9ff15678baf42517c2a0
discovery,abstracts,070db71f-3f44-4ebf-b9dc-cf780644667c,mpt-chat,529,500add11dece44cc4c036062a655088287febe2220ded4058a7d61fabce68835
discovery,abstracts,d981d66d-01da-43f6-b98f-4889c6ce83a8,human,852,df78999ad523010db1546d127f402ead1bb18e91ca0b12f34ea106b26c78678c
discovery,abstracts,d981d66d-01da-43f6-b98f-4889c6ce83a8,chatgpt,734,2520b73471c5d87d0f4057efb2c27cc75dd095083813636d2df1461f557a6130
discovery,abstracts,d981d66d-01da-43f6-b98f-4889c6ce83a8,mistral-chat,1490,eb01f17b604808b2496e0172836d251a37312123697e645c424153bfb3212bc1
discovery,abstracts,d981d66d-01da-43f6-b98f-4889c6ce83a8,mpt-chat,761,39c3e61cb43d86f534bb0780f1c68ffa39b1efb344235f6ff47c019c530ded7e
discovery,abstracts,d65546e9-2eb9-43d1-8c45-ef05f87a1816,human,1321,3cf46fe61bc7414dd91a69d457824c462e75bdf735f566707cd360bb7a37eb33
discovery,abstracts,d65546e9-2eb9-43d1-8c45-ef05f87a1816,chatgpt,678,8295bac7ed0eea5e80fb6b35fbd056c2b5c61b0942b365d2ae27d8f6eee1236e
discovery,abstracts,d65546e9-2eb9-43d1-8c45-ef05f87a1816,mistral-chat,950,c786bd614d16b353f6222474d7c953bc6065f2f0773a8c5c8300fb2e03c2f810
discovery,abstracts,d65546e9-2eb9-43d1-8c45-ef05f87a1816,mpt-chat,440,4d0a0ba161f1edd9a9e08ffc4ce31af93e5ea6949553ff9583c11b3b2c24f8cf
discovery,abstracts,b36f7fa8-4a3e-4669-8b1f-23b4f09f2083,human,920,a90bb63a1a1d80074cc42b7f4fde5648795af7097f1d1c9b2b8587d142b98651
discovery,abstracts,b36f7fa8-4a3e-4669-8b1f-23b4f09f2083,chatgpt,615,ab872ff10a3474b93cda63d8b25cfc87c2c2cfe772b28e5c495d80c685c9537d
discovery,abstracts,b36f7fa8-4a3e-4669-8b1f-23b4f09f2083,mistral-chat,758,1f00ce35fbfbe4393da39d7ec5ea7ecabd1a7f763459706dc06ab297069d695d
discovery,abstracts,b36f7fa8-4a3e-4669-8b1f-23b4f09f2083,mpt-chat,603,bfafd32f80ece035a21e18db26b2bef4532bcb920d0558c3b84ac2e489df1352
discovery,abstracts,695e4557-53cf-43c4-8c3b-9e2820802cab,human,892,9bef45e053c264edba71d083510d3f67f789cbc3ec416b6c7c73fcf3eb77f179
discovery,abstracts,695e4557-53cf-43c4-8c3b-9e2820802cab,chatgpt,847,877a40cda083a1056e00691397c95ea04f259fca6d288e524e0ba38a57fbe6b9
discovery,abstracts,695e4557-53cf-43c4-8c3b-9e2820802cab,mistral-chat,1075,e6106e776747f3ab38a749750c752c41a78eb07941f50e542cef90e0570cbfb9
discovery,abstracts,695e4557-53cf-43c4-8c3b-9e2820802cab,mpt-chat,557,36a850f6712557546722f29b8c0b6bbe71a798ae375f5a17f05cf02e663f4321
discovery,abstracts,8464347f-4bdc-43b4-9179-7006075138ec,human,1280,6d12b3517f438cc3a5f27f7b2156a2b38f5e11ff7581875a1eb6b72450408e2f
discovery,abstracts,8464347f-4bdc-43b4-9179-7006075138ec,chatgpt,953,ef355de0292d45993e1caf0dd742404700301798c8c829b2ba9e9f087a860da8
discovery,abstracts,8464347f-4bdc-43b4-9179-7006075138ec,mistral-chat,749,4586b814a72adcb3305cbc208f8043e1830af4a17e0acc6f0e454cde8591ff3f
discovery,abstracts,8464347f-4bdc-43b4-9179-7006075138ec,mpt-chat,762,aceeee863509768e14422b9d3f1f395fa1414342084638fbde6db7af35b8a16f
discovery,abstracts,ebffa761-dd1e-41a2-ab6b-66e47c570785,human,1289,3965ce92c2ae37263b6b0e8a63f81425e1d16bb43ab7374928390ed30c97f8cf
discovery,abstracts,ebffa761-dd1e-41a2-ab6b-66e47c570785,chatgpt,818,ff6d66b02e49f049564052731858452ab4f36cf7fee0c566116072b4bec781de
discovery,abstracts,ebffa761-dd1e-41a2-ab6b-66e47c570785,mistral-chat,994,2da500a35920783e30495927076fe35ae93ae9b8e543cbe5fc62a70afe551416
discovery,abstracts,ebffa761-dd1e-41a2-ab6b-66e47c570785,mpt-chat,654,badd1191f5f1642b045bc7724ed83d8907c5504f271c998ea7de1854e620891d
discovery,abstracts,e4df2a20-cd81-4d52-9f9d-6657b14fa2b2,human,1091,7c255b9d1e9f97cdeffc829958671d19d21681a60c51b900214b1a6653b8f120
discovery,abstracts,e4df2a20-cd81-4d52-9f9d-6657b14fa2b2,chatgpt,829,9a92485a22f5f181ffa11bb9177b45d824d9cefde482ee8f96c2805277a24cd6
discovery,abstracts,e4df2a20-cd81-4d52-9f9d-6657b14fa2b2,mistral-chat,1474,59c0c565bf481ebe89b9c9bd50bf44d9116decd9201cae4add675696e689233c
discovery,abstracts,e4df2a20-cd81-4d52-9f9d-6657b14fa2b2,mpt-chat,798,9029b944a091f6c32b6c1cc50780be2283549736e78613f4f3494603fcfc17f4
discovery,abstracts,9bef2330-dd79-490e-8d00-7e53175a4e38,human,1714,6307fbe3bd25d93611d0e86eb51e363f2d0e52bf3ef64817ad9494c6ac6b763e
discovery,abstracts,9bef2330-dd79-490e-8d00-7e53175a4e38,chatgpt,718,911df2b02e93c63c0c7651a1a7f729b749234eca620c40fa4ae2cd5c9cfba2ce
discovery,abstracts,9bef2330-dd79-490e-8d00-7e53175a4e38,mistral-chat,719,1ab82cb45628b1aba59a64dc45c4362ba8de61d04db98377a3726fef31f1bc19
discovery,abstracts,9bef2330-dd79-490e-8d00-7e53175a4e38,mpt-chat,786,9a40e0fb092247626c2d932fb29e772910ac35bf9dcac35825e1e2152c93b6db
discovery,abstracts,fbfb3d50-7ac3-4d68-bea1-64778b7bec21,human,1245,fbc6d8446f916dc46e53e44e5fba830d3f6e843337372adba1a0ab7559dfa3c0
discovery,abstracts,fbfb3d50-7ac3-4d68-bea1-64778b7bec21,chatgpt,715,93040a57c4de016b0d5b5f5bb2a8e7a6a593a0b8a0f0e3ef10b76e4f40cd2f2b
discovery,abstracts,fbfb3d50-7ac3-4d68-bea1-64778b7bec21,mistral-chat,688,f96b90a962e7680e93db38a617031f3b886dae3f6de2bc0d4f6f4b7207b3815d
discovery,abstracts,fbfb3d50-7ac3-4d68-bea1-64778b7bec21,mpt-chat,572,6659983973d91c946887c969fa8b2c660b56f8cee463ff6aca12b044cee7a5eb
discovery,abstracts,8acb0694-6699-4ff7-81ef-cd3610db1035,human,1596,e75e2ee0730bd86179a7bcf5c50894fdf115b06ae12cf3aa8de29c5e48b8ee75
discovery,abstracts,8acb0694-6699-4ff7-81ef-cd3610db1035,chatgpt,904,2a664d04addee80e175f43f77803b1565a4f7e1b492c9a01957e90535cdb0c13
discovery,abstracts,8acb0694-6699-4ff7-81ef-cd3610db1035,mistral-chat,943,944a235d08f3deb8872e56cb4c990284ba5b8eef61656b09eca5cc5fe97a9cd1
discovery,abstracts,8acb0694-6699-4ff7-81ef-cd3610db1035,mpt-chat,919,54d3eb45462c08e5badfdc44a5607391e595d21262ed4e7ec03a444350523e07
discovery,abstracts,3cef2cca-e76b-4acf-a6ed-d00655d73192,human,1362,441f91d06ba796ed5420643f0546b6fdd48b37052792588cf553c3c68fb32241
discovery,abstracts,3cef2cca-e76b-4acf-a6ed-d00655d73192,chatgpt,894,a085a0d9fcf261ab890e8beaa300a946705ba59dbf45b96ec1a9c0ab993a2095
discovery,abstracts,3cef2cca-e76b-4acf-a6ed-d00655d73192,mistral-chat,897,6132733ce7e9b54f1b995d1a78e5554ef89336daa26fd476d7bddc8dfce1e924
discovery,abstracts,3cef2cca-e76b-4acf-a6ed-d00655d73192,mpt-chat,836,dacf861abda4a083f17325d969316b4444c952f1791cae05d61f0812a369a765
discovery,abstracts,66edcdd4-89af-4163-9e4c-b4d6a3a29920,human,1041,5a853c68aef765b38cc1546cdc5a11d471de2e03da81dca3688902e9f2ea9ebb
discovery,abstracts,66edcdd4-89af-4163-9e4c-b4d6a3a29920,chatgpt,1048,8e3abc467dfbf6b700452717e64ed4c09795857d7b10bedfc1406f39c5fc219f
discovery,abstracts,66edcdd4-89af-4163-9e4c-b4d6a3a29920,mistral-chat,1123,53740a5cdb3d5ee31caa6b2e3b2c2b751658a60d89247b8b7a4021bb6e934709
discovery,abstracts,66edcdd4-89af-4163-9e4c-b4d6a3a29920,mpt-chat,600,2f9cfac862c97c830e62802971235e8056d152c99209d9d552ebe62df1ec0700
validation,abstracts,1325bfbf-380e-4e31-88d5-c511b36d2e88,human,782,4d6a4804e70106d7fef549f5f854a023864ab61879ebe7fd74e0a5d78784df2d
validation,abstracts,1325bfbf-380e-4e31-88d5-c511b36d2e88,gpt4,811,d80bf0e0a5a014b1a58610daf95ce172a14be9abe567c0eece9cba2a18269941
validation,abstracts,1325bfbf-380e-4e31-88d5-c511b36d2e88,llama-chat,1122,ca5787653f35b8f7e70c4f109a3a5d171e56a05357028a3b9f13b69824ce1dc1
validation,abstracts,1325bfbf-380e-4e31-88d5-c511b36d2e88,cohere-chat,1734,acbac22c15a8624c7f83b6df3fc24e409554665dcb11eac0744782f261422895
validation,abstracts,005e74ce-4f9e-4d73-b800-390cfdfd25fd,human,1064,0a2f1f80e71235b19bf576ad78b097b7ecba59c6135019000740a0606972d991
validation,abstracts,005e74ce-4f9e-4d73-b800-390cfdfd25fd,gpt4,670,2c06ac3c08b15075007ef67954e356fbdc6ac9c156dccae4870f0db15ad46b80
validation,abstracts,005e74ce-4f9e-4d73-b800-390cfdfd25fd,llama-chat,1978,9e26ed4d6cd3bedb606f44077700a7766f22a59ed395eb2adfdc75ea66769318
validation,abstracts,005e74ce-4f9e-4d73-b800-390cfdfd25fd,cohere-chat,587,4c559b2b2d622c51d3288084dd56d9dddb270becefdb54352feb1606932ea5f3
validation,abstracts,1389aa64-25fb-4e56-9358-ef34143bfea9,human,1090,8d63c1d9bf722602ce26939c93f5551888b841982849fc51daca28f060b6f4d6
validation,abstracts,1389aa64-25fb-4e56-9358-ef34143bfea9,gpt4,758,3871dc2ef65193cb494e0ca28fdf79c59bd7a676aabdbf7628b5879f2c84f660
validation,abstracts,1389aa64-25fb-4e56-9358-ef34143bfea9,llama-chat,1266,aa28de23b45ece5bc8980fdb886a6a8c951e4f6ee2c2b57633754ca68b1c0dc6
validation,abstracts,1389aa64-25fb-4e56-9358-ef34143bfea9,cohere-chat,1805,b7cecbfe019c32745fd7c642ff8a973883c10baa08f5200d0aca2eaaba68a5c6
validation,abstracts,40ed9c16-fae8-4261-ad3c-11f08d034ba9,human,961,bfaa5547844ca51e89edc1505662c65deae88999f1270737904fb1d141c650dd
validation,abstracts,40ed9c16-fae8-4261-ad3c-11f08d034ba9,gpt4,732,e4daf690c0a5abc7193f9c7a37b143c9c74d37cf883e244600b3c0394b96c582
validation,abstracts,40ed9c16-fae8-4261-ad3c-11f08d034ba9,llama-chat,1177,0170cde7d8de44e04cd2d3c7651eb08ad4394c291a0e5b4523558aba51a1a598
validation,abstracts,40ed9c16-fae8-4261-ad3c-11f08d034ba9,cohere-chat,1173,390809b51dde2e3235bbdca41191283fcff40950498e020f2ee3c8bbd2cb788e
validation,abstracts,818ed633-1a9b-4e9e-afa9-cf306a62f494,human,1142,1159be0dfe58ac90a2316f78b098f55f1a514de2d39b799daaeb1d5366ad8be3
validation,abstracts,818ed633-1a9b-4e9e-afa9-cf306a62f494,gpt4,749,a2dbfdd5c9ef21e17bbedb9ac6428728fa1ae22f80fc20ef4a1a5dedfb4ca54b
validation,abstracts,818ed633-1a9b-4e9e-afa9-cf306a62f494,llama-chat,1630,b4df31e1faf943f6d7c2b2f862a2453aac06c7e79505211b773f3fde3f628493
validation,abstracts,818ed633-1a9b-4e9e-afa9-cf306a62f494,cohere-chat,960,c85678ca239d7f05690f4f935ead0f4d5a98b8f4423dbe8468d5e69799fe3229
validation,abstracts,8ca86f02-5b36-4334-a852-007120c70257,human,1165,6e428c9dc01cfc6e3e380659c7e96650cb42be2f2ff25eb8c42cac30ffc381b3
validation,abstracts,8ca86f02-5b36-4334-a852-007120c70257,gpt4,669,c2bae04b091d8228b59f831ee0318b52ebfe09ad3f35753759793ec4c7350004
validation,abstracts,8ca86f02-5b36-4334-a852-007120c70257,llama-chat,1543,86f537c1a45266e16256dea67bcfbadc4080cfdc5eec2d240758e8b3221b4e1d
validation,abstracts,8ca86f02-5b36-4334-a852-007120c70257,cohere-chat,1364,3a4c00bb44c4cf2085eaf27e4ace6fd23f374eb8eddf8e7b3bac57db2208ac36
validation,abstracts,3045ff11-c626-427f-a9d9-7e9b98c5055e,human,1134,61c73d8191de493ceec7076c3f00778dae7cc0d8179d26ed92fc0432f4c553b7
validation,abstracts,3045ff11-c626-427f-a9d9-7e9b98c5055e,gpt4,800,327f20329d56cb0bb1e563f4e0b9d1608dce9dc613ae648484d0c06ec41a4d93
validation,abstracts,3045ff11-c626-427f-a9d9-7e9b98c5055e,llama-chat,2396,d9c25ce00a65371a265a7ed5b07c0c71ec0696c9dca071ccc6522553c6ae9155
validation,abstracts,3045ff11-c626-427f-a9d9-7e9b98c5055e,cohere-chat,2112,d9bc828d6a2a01d72ba30526ec4e291535152ff28c59302a1d586430acb2ff5b
validation,abstracts,b7551c0b-adab-4280-99fe-8708f40f294e,human,1907,448f5940591f1a8d4e79e8722458ef9ee4b835cf10f662363376d6920d9155d0
validation,abstracts,b7551c0b-adab-4280-99fe-8708f40f294e,gpt4,847,486fecb4c0ff4ab7d9c388fab475c6c3815535a0263cca47431b6f3910f31a75
validation,abstracts,b7551c0b-adab-4280-99fe-8708f40f294e,llama-chat,1702,e905b25e521f7163a2fd97f61e5917a61e774ddcbd2eea4568323ab5f9ea2a26
validation,abstracts,b7551c0b-adab-4280-99fe-8708f40f294e,cohere-chat,1602,71eae931ef250f85d7213706ae87a2244ce822a8a076713d74adca59cc2ac2b9
validation,abstracts,48ea9a1e-7e86-41ee-a3bb-4675af0442ef,human,1449,e22e21cb92ebf82b46dda79c963f07abcbb3a1b35b1eada4b3077853ca83050b
validation,abstracts,48ea9a1e-7e86-41ee-a3bb-4675af0442ef,gpt4,705,9e668fcf28d1f1f44953d08be10b84a4115aa2bfe3d8e6f261cd7c6f4ddce3d0
validation,abstracts,48ea9a1e-7e86-41ee-a3bb-4675af0442ef,llama-chat,2162,2f919d6f7b960bdc3bad401453f3d6d17e5072f71bf4551641a7332fa4e7a883
validation,abstracts,48ea9a1e-7e86-41ee-a3bb-4675af0442ef,cohere-chat,1133,6bcee1ecbd9dff71fc4e01c3adaec46dfc01a1529330797a8d5ab5735f1b4b13
validation,abstracts,3ccd9114-62fb-4d98-b5f3-cd2bbf435279,human,1199,52bbdaf5a949359112fd3c0ba023ad03d0089319ef48fdd53b9967e0b12768fc
validation,abstracts,3ccd9114-62fb-4d98-b5f3-cd2bbf435279,gpt4,876,99aca1b38a93ac83be2a0a14f42ce836c744ccfce1abe0ddcf9cf889708e8590
validation,abstracts,3ccd9114-62fb-4d98-b5f3-cd2bbf435279,llama-chat,1538,57b3ae6eac7d8a5652abdd3a6e9f09e1473ee54336d4ea8aa561b704161da70f
validation,abstracts,3ccd9114-62fb-4d98-b5f3-cd2bbf435279,cohere-chat,899,4acbc38c7108ba5b4f4c97ab629acaf1ac3126f2c22b8b1c57ce92daa7fd3b37
validation,abstracts,d3c2bf55-cdbb-40d7-baa8-c71ae21b59af,human,1578,00303885d387e1bc4dc2f155ac401090c53ab6387746f2e06eaa8b8947685a2b
